site_id,gid,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,the_geom,city,state,country,elevation,lat,lng,region,BA,ann_capacity
34844,34845,1.0,1,16.0,11.01,0.549,0101000020E610000098FC4FFEEE905DC0C8940F41D5884140,,California,United States,,35.069008,-118.264587,30,p10,8.784
34843,34844,1.0,1,16.0,10.9,0.546,0101000020E61000009C53C90050925DC0CFBBB1A030884140,,California,United States,,35.063984,-118.286133,30,p10,8.736
34845,34846,1.0,1,16.0,10.86,0.538,0101000020E61000001684F23E8E8F5DC0035DFB027A894140,,California,United States,,35.074036,-118.243057,30,p10,8.608
34474,34475,0.8891,2,16.0,9.5,0.536,0101000020E6100000BB0A293FA9A05DC01684F23E8E7C4140,,California,United States,,34.973091,-118.51033,30,p10,8.576
34842,34843,1.0,1,16.0,10.47,0.534,0101000020E610000082AB3C81B0935DC0E2900DA48B874140,,California,United States,,35.058949,-118.307648,30,p10,8.544
36682,36683,0.8768,2,16.0,9.36,0.529,0101000020E6100000F4A8F8BF23905DC0FC1D8A027DA64140,,California,United States,,35.30069,-118.252182,30,p10,8.464
34666,34667,1.0,1,16.0,10.77,0.526,0101000020E610000066A3737E8A905DC0D2C43BC093864140,,California,United States,,35.051384,-118.258453,30,p10,8.416
34665,34666,1.0,1,16.0,10.61,0.524,0101000020E61000004CFBE6FEEA915DC098FC4FFEEE854140,,California,United States,,35.046356,-118.279968,30,p10,8.384
34475,34476,0.9635,2,16.0,9.62,0.522,0101000020E6100000F2B1BB40499F5DC0F7CC9200357D4140,,California,United States,,34.97818,-118.488846,30,p10,8.352
36819,36820,0.9955,2,16.0,9.31,0.522,0101000020E610000052499D80268F5DC0D36A48DC63A94140,,California,United States,,35.32336,-118.236725,30,p10,8.352
